Time,GroupCount_mild_data,Mean_Energy,Temperature,Humidity,Cloud_Cover,Precipitation,Wind_Speed,Season,hour,day,GroupCount_baseline_mild,mean_Mean_Energy,normalized_nrg
2012-08-17 22:00:00,443,0.86181941309255,10.4,54,38,0,18.5,Winter,22,Friday,140,0.792644978579614,0.0691744345129359
2012-08-17 23:00:00,443,0.714778781038375,10.1,55,13,0,17.3,Winter,23,Friday,140,0.66528951225206,0.0494892687863152
2012-08-18 00:00:00,443,0.601259593679458,9.7,55,45,0,15.4,Winter,0,Saturday,139,0.547664389669423,0.0535952040100346
2012-08-18 01:00:00,443,0.536316027088036,9.5,56,96,0,13.9,Winter,1,Saturday,139,0.462222043329248,0.0740939837587876
2012-08-18 02:00:00,443,0.494259593679458,9.2,59,85,0.2,13.2,Winter,2,Saturday,139,0.411922837474335,0.0823367562051233
2012-08-18 03:00:00,443,0.483699774266366,8.9,60,49,0,12.6,Winter,3,Saturday,139,0.383610755051339,0.100089019215027
2012-08-18 04:00:00,443,0.478207674943567,8.8,61,46,0,10.8,Winter,4,Saturday,139,0.386341329845606,0.0918663450979607
2012-08-18 05:00:00,443,0.527374717832957,8.9,64,2,0,11.5,Winter,5,Saturday,139,0.466074384591943,0.0613003332410138
2012-08-18 06:00:00,443,0.488171557562077,8.7,65,1,0,13.4,Winter,6,Saturday,139,0.524217115863821,-0.0360455583017443
2012-08-18 07:00:00,443,0.523984198645598,8.6,67,3,0,14.8,Winter,7,Saturday,139,0.588073205855557,-0.0640890072099594
2012-08-18 08:00:00,443,0.622941309255079,9.5,64,1,0,16.1,Winter,8,Saturday,140,0.64574115966682,-0.0227998504117407
2012-08-18 09:00:00,443,0.676388261851016,10.9,58,3,0,18.1,Winter,9,Saturday,140,0.612657604178514,0.0637306576725024
2012-08-18 10:00:00,443,0.783975169300225,12.5,51,13,0,23.5,Winter,10,Saturday,140,0.587075916516927,0.196899252783298
2012-08-18 11:00:00,443,0.680889390519188,13.8,45,85,0,31.1,Winter,11,Saturday,140,0.556872775460021,0.124016615059167
2012-08-18 12:00:00,443,0.718700555652023,14.2,45,89,0,29.9,Winter,12,Saturday,140,0.547028476340389,0.171672079311634
2012-08-18 13:00:00,442,0.636524886877828,15.1,43,94,0,29.9,Winter,13,Saturday,140,0.531575208035486,0.104949678842342
2012-08-18 14:00:00,442,0.61012443438914,15.8,42,100,0,29,Winter,14,Saturday,140,0.516608977241176,0.0935154571479643
2012-08-18 15:00:00,442,0.591769230769231,15.9,42,100,0,27.8,Winter,15,Saturday,140,0.526741986698393,0.065027244070838
2012-08-18 16:00:00,442,0.707199095022625,15.7,43,67,0,23.8,Winter,16,Saturday,140,0.603068593442235,0.10413050158039
2012-08-18 17:00:00,442,0.805178733031674,14.5,50,17,0,22.1,Winter,17,Saturday,140,0.761837636601056,0.0433410964306179
2012-08-18 18:00:00,442,0.951536199095023,13.7,54,16,0,20.8,Winter,18,Saturday,140,0.941712126560312,0.00982407253471096
2012-08-18 19:00:00,442,0.911533936651584,13,57,18,0,21,Winter,19,Saturday,140,0.965267531083603,-0.0537335944320189
2012-08-18 20:00:00,442,0.880911764705882,12.5,59,18,0,21.6,Winter,20,Saturday,140,0.926066915898844,-0.0451551511929621
2012-08-18 21:00:00,442,0.881773755656108,12.2,61,5,0,20.2,Winter,21,Saturday,140,0.890853351183525,-0.00907959552741677
2012-08-18 22:00:00,442,0.77770814479638,11.9,63,3,0,19.4,Winter,22,Saturday,140,0.792644978579614,-0.0149368337832341
2012-08-18 23:00:00,442,0.716009049773756,11.6,65,4,0,18.4,Winter,23,Saturday,140,0.66528951225206,0.0507195375216962
2012-08-19 00:00:00,442,0.656856797033799,11.4,66,2,0,17.7,Winter,0,Sunday,139,0.547664389669423,0.109192407364376
2012-08-19 01:00:00,443,0.551171557562077,11.1,68,2,0,17,Winter,1,Sunday,139,0.462222043329248,0.0889495142328286
2012-08-19 02:00:00,443,0.503742663656885,10.9,69,4,0,16.4,Winter,2,Sunday,139,0.411922837474335,0.0918198261825504
2012-08-19 03:00:00,443,0.431803611738149,10.7,70,3,0,15.9,Winter,3,Sunday,139,0.383610755051339,0.0481928566868097
2012-08-19 04:00:00,443,0.434801354401806,10.5,70,3,0,15,Winter,4,Sunday,139,0.386341329845606,0.0484600245561997
2012-08-19 05:00:00,443,0.455356659142212,10.2,72,2,0,14.3,Winter,5,Sunday,139,0.466074384591943,-0.0107177254497312
2012-08-19 06:00:00,443,0.518489841986456,10,73,1,0,13.3,Winter,6,Sunday,139,0.524217115863821,-0.00572727387736527
2012-08-19 07:00:00,443,0.602753950338601,9.8,73,17,0,12.8,Winter,7,Sunday,139,0.588073205855557,0.0146807444830437
2012-08-19 08:00:00,443,0.712715575620768,10.5,69,52,0,10.9,Winter,8,Sunday,140,0.64574115966682,0.0669744159539484
2012-08-19 09:00:00,443,0.742634311512415,11.7,63,2,0,10.9,Winter,9,Sunday,140,0.612657604178514,0.129976707333901
2012-08-19 10:00:00,443,0.680221218961625,13.3,57,0,0,7.4,Winter,10,Sunday,140,0.587075916516927,0.0931453024446977
2012-08-19 11:00:00,443,0.650742663656885,14.7,50,0,0,4.8,Winter,11,Sunday,140,0.556872775460021,0.0938698881968643
2012-08-19 12:00:00,443,0.588045146726863,15.6,46,3,0,3.1,Winter,12,Sunday,140,0.547028476340389,0.0410166703864738
2012-08-19 13:00:00,443,0.595399548532732,16,44,63,0,2.2,Winter,13,Sunday,140,0.531575208035486,0.0638243404972464
2012-08-19 14:00:00,443,0.547604966139955,16.4,42,89,0,1.1,Winter,14,Sunday,140,0.516608977241176,0.0309959888987793
2012-08-19 15:00:00,443,0.555257336343116,16.3,42,75,0,5.4,Winter,15,Sunday,140,0.526741986698393,0.028515349644723
2012-08-19 16:00:00,443,0.586139954853273,15.9,46,62,0,7.9,Winter,16,Sunday,140,0.603068593442235,-0.0169286385889622
2012-08-19 17:00:00,443,0.72202934537246,15.1,55,43,0,7.3,Winter,17,Sunday,140,0.761837636601056,-0.0398082912285961
2012-08-19 18:00:00,443,0.904316027088036,14.1,62,25,0,6.8,Winter,18,Sunday,140,0.941712126560312,-0.037396099472276
2012-08-19 19:00:00,443,0.97148532731377,13.2,68,11,0,6.9,Winter,19,Sunday,140,0.965267531083603,0.00621779623016716
2012-08-19 20:00:00,443,0.944327313769751,11.9,77,28,0,7.2,Winter,20,Sunday,140,0.926066915898844,0.0182603978709069
2012-08-19 21:00:00,443,0.95402934537246,10.5,82,13,0,7,Winter,21,Sunday,140,0.890853351183525,0.0631759941889352
2012-08-19 22:00:00,443,0.826864559819413,9.4,84,10,0,7.1,Winter,22,Sunday,140,0.792644978579614,0.034219581239799
2012-08-19 23:00:00,443,0.694069977426636,10,75,21,0,7.2,Winter,23,Sunday,140,0.66528951225206,0.0287804651745762
2012-08-20 00:00:00,443,0.571469525959368,10.1,68,31,0,5.8,Winter,0,Monday,139,0.547664389669423,0.0238051362899445
2012-08-20 01:00:00,443,0.477575620767494,9.8,67,20,0,5.6,Winter,1,Monday,139,0.462222043329248,0.0153535774382456
2012-08-20 02:00:00,443,0.431828442437923,9.6,68,17,0,5.5,Winter,2,Monday,139,0.411922837474335,0.0199056049635883
2012-08-20 03:00:00,443,0.405975169300226,9.2,71,33,0,5.8,Winter,3,Monday,139,0.383610755051339,0.0223644142488866
2012-08-20 04:00:00,443,0.390948081264108,8.9,73,53,0,5.4,Winter,4,Monday,139,0.386341329845606,0.0046067514185017
2012-08-20 05:00:00,443,0.436783295711061,8,79,85,0,5.4,Winter,5,Monday,139,0.466074384591943,-0.0292910888808822
2012-08-20 06:00:00,443,0.576099322799097,7.5,82,88,0,5.1,Winter,6,Monday,139,0.524217115863821,0.0518822069352758
2012-08-20 07:00:00,443,0.675295711060949,7.2,84,96,0,4.7,Winter,7,Monday,139,0.588073205855557,0.0872225052053917
2012-08-20 08:00:00,443,0.685643340857788,8.4,79,99,0,5.2,Winter,8,Monday,140,0.64574115966682,0.0399021811909683
2012-08-20 09:00:00,443,0.642054226913144,10.5,69,95,0,4.7,Winter,9,Monday,140,0.612657604178514,0.0293966227346304
2012-08-20 10:00:00,445,0.577015730337079,12.3,60,91,0,3.3,Winter,10,Monday,140,0.587075916516927,-0.0100601861798484
2012-08-20 11:00:00,446,0.519674887892377,13.4,55,88,0,4.4,Winter,11,Monday,140,0.556872775460021,-0.0371978875676438
2012-08-20 12:00:00,447,0.47829714964845,14.2,52,62,0,7.2,Winter,12,Monday,140,0.547028476340389,-0.0687313266919392
